latitude,longitude,altitude,timestamp,heart_rate,cadence,elevation
55.921187745407224,11.66398094035685,7.0,2022-10-08 13:15:01+02:00,125,80,13.0
55.92118204571307,11.664061406627297,6.800000000000011,2022-10-08 13:15:02+02:00,130,80,13.0
55.92118204571307,11.664061406627297,6.800000000000011,2022-10-08 13:15:03+02:00,130,80,13.0
55.92131707817316,11.664281515404582,11.0,2022-10-08 13:15:16+02:00,128,80,12.0
55.921429228037596,11.664351169019938,12.200000000000045,2022-10-08 13:15:22+02:00,132,72,12.0
55.92145638540387,11.664357203990221,12.600000000000023,2022-10-08 13:15:23+02:00,135,82,12.0
55.92159024439752,11.664370698854327,13.0,2022-10-08 13:15:28+02:00,138,81,13.0
55.9217831119895,11.664420068264008,14.799999999999955,2022-10-08 13:15:34+02:00,142,80,13.0
55.921807838603854,11.664456026628613,15.200000000000045,2022-10-08 13:15:35+02:00,144,80,13.0
55.92181068845093,11.66474268771708,16.0,2022-10-08 13:15:40+02:00,147,77,13.0
55.921811359003186,11.66481351479888,16.0,2022-10-08 13:15:41+02:00,153,78,13.0
55.9218071680516,11.664882246404886,15.799999999999955,2022-10-08 13:15:42+02:00,153,80,13.0
55.92178571037948,11.665020883083344,15.200000000000045,2022-10-08 13:15:44+02:00,150,80,12.0
55.92175444588065,11.66514485143125,14.600000000000023,2022-10-08 13:15:45+02:00,146,81,12.0
55.92175444588065,11.66514485143125,14.600000000000023,2022-10-08 13:15:46+02:00,151,81,12.0
55.921699376776814,11.665292624384165,14.399999999999977,2022-10-08 13:15:49+02:00,154,79,12.0
55.92152629047632,11.665411563590169,14.399999999999977,2022-10-08 13:15:56+02:00,152,79,12.0
55.921509778127074,11.665414916351438,14.600000000000023,2022-10-08 13:15:57+02:00,149,79,12.0
55.921484380960464,11.665426399558783,15.0,2022-10-08 13:16:00+02:00,146,76,12.0
55.92144607566297,11.665432518348098,14.799999999999955,2022-10-08 13:16:01+02:00,145,76,12.0
55.92138899490237,11.665431931614876,13.799999999999955,2022-10-08 13:16:05+02:00,143,72,11.0
55.92136921361089,11.665508458390832,13.399999999999977,2022-10-08 13:16:07+02:00,143,74,11.0
55.92131917364895,11.665874999016523,10.600000000000023,2022-10-08 13:16:14+02:00,144,79,11.0
55.92129712924361,11.666196025907993,8.399999999999977,2022-10-08 13:16:21+02:00,144,78,11.0
55.92131230048835,11.666219243779778,8.0,2022-10-08 13:16:22+02:00,143,78,11.0
55.921364268288016,11.666264003142715,7.600000000000023,2022-10-08 13:16:24+02:00,147,77,11.0
55.9213877376169,11.66628579609096,7.199999999999989,2022-10-08 13:16:25+02:00,152,77,11.0
55.92141631990671,11.666304990649223,6.800000000000011,2022-10-08 13:16:26+02:00,157,77,11.0
55.92144817113876,11.66632242500782,6.800000000000011,2022-10-08 13:16:27+02:00,161,77,11.0
55.92147490940988,11.66633516550064,6.600000000000023,2022-10-08 13:16:28+02:00,161,75,11.0
55.92155453749001,11.666376907378435,5.399999999999977,2022-10-08 13:16:35+02:00,158,69,12.0
55.921604661270976,11.666395431384444,4.800000000000011,2022-10-08 13:16:40+02:00,155,56,12.0
55.921712536364794,11.666469695046544,3.6000000000000227,2022-10-08 13:16:49+02:00,152,57,12.0
55.92173877172172,11.666499031707644,2.6000000000000227,2022-10-08 13:16:52+02:00,149,57,12.0
55.9218330681324,11.666472125798464,2.3999999999999773,2022-10-08 13:16:57+02:00,146,76,13.0
55.92196902260184,11.666368693113327,1.8000000000000114,2022-10-08 13:17:03+02:00,143,80,13.0
55.92212878167629,11.666266601532698,0.19999999999998863,2022-10-08 13:17:10+02:00,140,80,13.0
55.9221473056823,11.66625402867794,0.0,2022-10-08 13:17:11+02:00,136,79,13.0
55.922169014811516,11.666253106668591,-0.19999999999998863,2022-10-08 13:17:12+02:00,137,79,13.0
55.9221803303808,11.666261740028858,0.0,2022-10-08 13:17:13+02:00,140,77,13.0
55.92219265177846,11.666280934587121,-0.19999999999998863,2022-10-08 13:17:14+02:00,143,76,13.0
55.922252582386136,11.666314713656902,-0.39999999999997726,2022-10-08 13:17:17+02:00,146,74,13.0
55.92230463400483,11.66631362400949,-0.39999999999997726,2022-10-08 13:17:18+02:00,149,74,13.0
55.92230463400483,11.66631362400949,-0.39999999999997726,2022-10-08 13:17:19+02:00,154,74,13.0
55.92232642695308,11.666304990649223,-0.39999999999997726,2022-10-08 13:17:20+02:00,154,76,13.0
55.92236867174506,11.666293758898973,-0.8000000000000114,2022-10-08 13:17:22+02:00,150,77,13.0
55.922415694221854,11.666287807747722,0.0,2022-10-08 13:17:24+02:00,145,76,13.0
55.92244888655841,11.666294261813164,-0.39999999999997726,2022-10-08 13:17:26+02:00,141,75,13.0
55.92247763648629,11.666308594867587,-0.8000000000000114,2022-10-08 13:17:28+02:00,137,75,13.0
55.92249498702586,11.6663165576756,-1.1999999999999886,2022-10-08 13:17:30+02:00,140,0,13.0
55.92250403948128,11.666321670636535,-1.1999999999999886,2022-10-08 13:17:31+02:00,144,0,13.0
55.92252097092569,11.666374811902642,-1.3999999999999773,2022-10-08 13:17:33+02:00,145,59,13.0
55.92253706417978,11.666465420275927,-1.1999999999999886,2022-10-08 13:17:35+02:00,151,82,13.0
55.922544691711664,11.666516130790114,-1.6000000000000227,2022-10-08 13:17:36+02:00,151,82,13.0
55.922596575692296,11.66663272306323,-2.6000000000000227,2022-10-08 13:17:39+02:00,152,79,13.0
55.9227829053998,11.66665761731565,-3.3999999999999773,2022-10-08 13:17:44+02:00,155,82,13.0
55.92285817489028,11.666635908186436,-3.3999999999999773,2022-10-08 13:17:46+02:00,158,82,13.0
55.92303704470396,11.666553597897291,-2.6000000000000227,2022-10-08 13:17:51+02:00,155,83,13.0
55.923059759661555,11.666516214609146,-2.8000000000000114,2022-10-08 13:17:53+02:00,149,0,13.0
55.92307769693434,11.666449829936028,-3.8000000000000114,2022-10-08 13:17:59+02:00,159,0,13.0
55.92307803221047,11.66645578108728,-3.8000000000000114,2022-10-08 13:18:00+02:00,157,0,13.0
55.923223961144686,11.66648318991065,-2.8000000000000114,2022-10-08 13:18:09+02:00,154,78,13.0
55.9233820438385,11.66636391542852,-2.3999999999999773,2022-10-08 13:18:16+02:00,157,80,13.0
55.9234563075006,11.666243635118008,-2.3999999999999773,2022-10-08 13:18:20+02:00,158,80,13.0
55.92347198165953,11.665892349556088,0.19999999999998863,2022-10-08 13:18:27+02:00,158,80,14.0
55.92340165749192,11.665588086470962,2.8000000000000114,2022-10-08 13:18:33+02:00,158,81,14.0
55.92334834858775,11.6655239649117,3.1999999999999886,2022-10-08 13:18:36+02:00,154,78,15.0
55.9232335165143,11.665252391248941,6.199999999999989,2022-10-08 13:18:43+02:00,153,77,15.0
55.92325338162482,11.664908230304718,10.800000000000011,2022-10-08 13:18:50+02:00,150,79,15.0
55.92324617318809,11.664806641638279,12.200000000000045,2022-10-08 13:18:52+02:00,156,80,15.0
55.9232541359961,11.664751740172505,12.799999999999955,2022-10-08 13:18:53+02:00,161,80,15.0
55.92326369136572,11.664700442925096,13.200000000000045,2022-10-08 13:18:54+02:00,161,79,15.0
55.923280622810125,11.664611091837287,13.799999999999955,2022-10-08 13:18:57+02:00,158,77,15.0
55.92328389175236,11.664602207019925,13.799999999999955,2022-10-08 13:18:58+02:00,155,76,15.0
55.9232890047133,11.664603045210242,13.799999999999955,2022-10-08 13:18:59+02:00,154,0,15.0
55.923276264220476,11.66467814706266,14.799999999999955,2022-10-08 13:19:05+02:00,158,0,15.0
55.923258075490594,11.664710501208901,15.0,2022-10-08 13:19:07+02:00,159,55,15.0
55.92316159978509,11.664787363260984,11.399999999999977,2022-10-08 13:19:14+02:00,156,59,15.0
55.923053892329335,11.664794739335775,8.600000000000023,2022-10-08 13:19:20+02:00,153,76,15.0
55.923042576760054,11.664801612496376,8.0,2022-10-08 13:19:21+02:00,153,76,15.0
55.92301064170897,11.664846539497375,5.800000000000011,2022-10-08 13:19:24+02:00,152,61,15.0
55.92297024093568,11.664792224764824,4.199999999999989,2022-10-08 13:19:28+02:00,152,61,15.0
55.92296973802149,11.664729444310069,2.6000000000000227,2022-10-08 13:19:30+02:00,152,71,15.0
55.923006450757384,11.664570104330778,-2.1999999999999886,2022-10-08 13:19:35+02:00,150,75,15.0
55.922980047762394,11.66449198499322,-3.0,2022-10-08 13:19:37+02:00,151,75,15.0
55.92294459231198,11.664461893960834,-2.6000000000000227,2022-10-08 13:19:40+02:00,154,77,15.0
55.922933192923665,11.664464995265007,-1.3999999999999773,2022-10-08 13:19:42+02:00,158,78,15.0
55.92290217988193,11.664465498179197,-1.0,2022-10-08 13:19:44+02:00,155,79,15.0
55.92285683378577,11.664479412138462,0.39999999999997726,2022-10-08 13:19:46+02:00,151,79,15.0
55.922805201262236,11.66452618315816,-0.19999999999998863,2022-10-08 13:19:48+02:00,148,78,15.0
55.92269556596875,11.664609415456653,-0.19999999999998863,2022-10-08 13:19:51+02:00,145,76,15.0
55.92262943275273,11.664650654420257,-0.8000000000000114,2022-10-08 13:19:53+02:00,148,76,15.0
55.92259380966425,11.664674542844296,-0.39999999999997726,2022-10-08 13:19:54+02:00,151,76,15.0
55.92256556265056,11.664703041315079,-0.19999999999998863,2022-10-08 13:19:55+02:00,154,76,15.0
55.92244670726359,11.664941338822246,2.8000000000000114,2022-10-08 13:20:01+02:00,151,76,15.0
55.92229348607361,11.665083412081003,6.199999999999989,2022-10-08 13:20:14+02:00,152,0,14.0
55.922295581549406,11.665098499506712,5.800000000000011,2022-10-08 13:20:15+02:00,151,0,14.0
55.92229524627328,11.665160190314054,6.0,2022-10-08 13:20:18+02:00,154,0,14.0
55.922294491901994,11.665197657421231,6.399999999999977,2022-10-08 13:20:20+02:00,157,0,14.0
55.92226825654507,11.665273513644934,6.399999999999977,2022-10-08 13:20:29+02:00,155,0,14.0
55.92226356267929,11.665210230275989,7.399999999999977,2022-10-08 13:20:33+02:00,152,0,14.0
55.92223816551268,11.665108976885676,7.0,2022-10-08 13:20:37+02:00,149,61,14.0
55.92223380692303,11.665096320211887,7.0,2022-10-08 13:20:38+02:00,143,61,14.0
55.92222877778113,11.665089866146445,7.0,2022-10-08 13:20:39+02:00,144,61,14.0
55.922219725325704,11.665087938308716,6.800000000000011,2022-10-08 13:20:40+02:00,146,61,14.0
55.92214562930167,11.665093638002872,4.800000000000011,2022-10-08 13:20:43+02:00,146,78,14.0
55.92206851579249,11.664980482310057,0.6000000000000227,2022-10-08 13:20:47+02:00,145,78,14.0
55.921996012330055,11.664952235296369,-3.8000000000000114,2022-10-08 13:20:52+02:00,145,78,13.0
55.92190406285226,11.665016440674663,-4.600000000000023,2022-10-08 13:20:55+02:00,142,76,13.0
55.92182971537113,11.665104534476995,-5.0,2022-10-08 13:20:57+02:00,147,79,12.0
55.92175595462322,11.665212493389845,-2.6000000000000227,2022-10-08 13:20:59+02:00,150,79,12.0
55.92173147946596,11.665263706818223,-2.3999999999999773,2022-10-08 13:21:00+02:00,153,80,12.0
55.92168043367565,11.665351213887334,-2.1999999999999886,2022-10-08 13:21:02+02:00,150,80,12.0
55.92149552889168,11.665438050404191,-4.199999999999989,2022-10-08 13:21:08+02:00,151,81,12.0
55.921457558870316,11.665446683764458,-4.199999999999989,2022-10-08 13:21:09+02:00,151,81,12.0
55.921418415382504,11.665445175021887,-5.0,2022-10-08 13:21:10+02:00,154,82,11.0
55.92134230770171,11.665439559146762,-6.600000000000023,2022-10-08 13:21:13+02:00,153,80,11.0
55.92127567157149,11.665738625451922,-6.800000000000011,2022-10-08 13:21:20+02:00,152,78,11.0
55.92125731520355,11.6658347658813,-5.0,2022-10-08 13:21:22+02:00,156,79,11.0
55.92122462578118,11.666191751137376,-1.8000000000000114,2022-10-08 13:21:30+02:00,154,76,10.0
55.921254800632596,11.666340362280607,-0.6000000000000227,2022-10-08 13:21:33+02:00,151,75,10.0
55.92131456360221,11.666521998122334,-0.6000000000000227,2022-10-08 13:21:37+02:00,154,80,10.0
55.92138203792274,11.66683740913868,-1.0,2022-10-08 13:21:44+02:00,155,76,10.0
55.92144599184394,11.667039496824145,-2.6000000000000227,2022-10-08 13:21:53+02:00,153,0,10.0
55.921446830034256,11.667027426883578,-3.0,2022-10-08 13:21:54+02:00,149,0,10.0
55.921494606882334,11.667000353336334,-2.8000000000000114,2022-10-08 13:22:00+02:00,153,0,11.0
55.92150215059519,11.666999515146017,-2.8000000000000114,2022-10-08 13:22:01+02:00,156,0,11.0
55.92148999683559,11.666997335851192,-3.3999999999999773,2022-10-08 13:22:02+02:00,156,0,11.0
55.92147499322891,11.66696548461914,-4.399999999999977,2022-10-08 13:22:06+02:00,152,61,11.0
55.9215257037431,11.666615204885602,-5.600000000000023,2022-10-08 13:22:14+02:00,153,81,11.0
55.9215600695461,11.666535325348377,-6.199999999999989,2022-10-08 13:22:16+02:00,154,82,12.0
55.921732150018215,11.666470197960734,-5.399999999999977,2022-10-08 13:22:24+02:00,154,79,12.0
55.921795014292,11.666430551558733,-5.199999999999989,2022-10-08 13:22:27+02:00,157,76,12.0
55.92192971147597,11.666375985369086,-11.199999999999989,2022-10-08 13:22:35+02:00,161,77,13.0
55.92193700373173,11.666386295109987,-11.199999999999989,2022-10-08 13:22:36+02:00,161,77,13.0
55.92194831930101,11.66645921766758,-10.600000000000023,2022-10-08 13:22:40+02:00,158,61,13.0
55.92202761210501,11.666761636734009,-10.600000000000023,2022-10-08 13:22:46+02:00,157,78,13.0
55.92209902592003,11.66711987927556,-9.199999999999989,2022-10-08 13:22:52+02:00,158,80,12.0
55.922179659828544,11.667410228401423,-8.399999999999977,2022-10-08 13:22:58+02:00,160,79,12.0
55.92225392349064,11.667710049077868,-6.399999999999977,2022-10-08 13:23:04+02:00,159,80,12.0
55.92228351160884,11.667843405157328,-6.800000000000011,2022-10-08 13:23:07+02:00,162,79,12.0
55.9223719406873,11.66815185919404,-6.199999999999989,2022-10-08 13:23:16+02:00,164,80,12.0
55.92242265120149,11.66830181144178,-5.600000000000023,2022-10-08 13:23:19+02:00,161,79,12.0
55.92249356210232,11.668655527755618,-1.0,2022-10-08 13:23:25+02:00,163,80,11.0
55.92254879884422,11.668913858011365,-1.6000000000000227,2022-10-08 13:23:30+02:00,158,80,11.0
55.92255474999547,11.668964987620711,-1.3999999999999773,2022-10-08 13:23:31+02:00,158,79,11.0
55.92257671058178,11.669173864647746,-0.8000000000000114,2022-10-08 13:23:35+02:00,162,78,10.0
55.922588696703315,11.669274112209678,-0.6000000000000227,2022-10-08 13:23:37+02:00,166,77,10.0
55.922571094706655,11.669417107477784,-0.19999999999998863,2022-10-08 13:23:48+02:00,163,0,10.0
55.922533040866256,11.669428842142224,-0.19999999999998863,2022-10-08 13:23:51+02:00,163,78,9.0
55.92233254574239,11.669492376968265,-3.3999999999999773,2022-10-08 13:23:55+02:00,161,80,9.0
55.92215023934841,11.669652806594968,-4.800000000000011,2022-10-08 13:24:00+02:00,162,78,8.0
55.92195368371904,11.669698907062411,-6.199999999999989,2022-10-08 13:24:08+02:00,161,76,7.0
55.92183214612305,11.669634701684117,-9.0,2022-10-08 13:24:15+02:00,158,71,6.0
55.92182368040085,11.669639311730862,-8.0,2022-10-08 13:24:18+02:00,156,0,6.0
55.9218280389905,11.669722124934196,-7.800000000000011,2022-10-08 13:24:22+02:00,155,0,6.0
55.92183516360819,11.669756742194295,-9.0,2022-10-08 13:24:26+02:00,155,0,6.0
55.921853771433234,11.669824803248048,-10.399999999999977,2022-10-08 13:24:31+02:00,150,61,6.0
55.92185947112739,11.669846260920167,-10.399999999999977,2022-10-08 13:24:32+02:00,147,61,6.0
55.921967681497335,11.670109201222658,-9.600000000000023,2022-10-08 13:24:40+02:00,148,76,6.0
55.92198955826461,11.670189499855042,-10.0,2022-10-08 13:24:43+02:00,148,78,6.0
55.92214814387262,11.67015915736556,-10.0,2022-10-08 13:24:49+02:00,153,80,7.0
55.92219667509198,11.670193104073405,-9.800000000000011,2022-10-08 13:24:50+02:00,155,80,7.0
55.92225082218647,11.670427797362208,-8.199999999999989,2022-10-08 13:24:56+02:00,161,79,7.0
55.92225811444223,11.670529218390584,-7.399999999999977,2022-10-08 13:24:57+02:00,161,79,7.0
55.92227035202086,11.670643715187907,-6.800000000000011,2022-10-08 13:25:00+02:00,154,79,7.0
55.92228158377111,11.67075234465301,-7.600000000000023,2022-10-08 13:25:01+02:00,150,79,7.0
55.92228158377111,11.67075234465301,-7.600000000000023,2022-10-08 13:25:02+02:00,150,79,7.0
55.922238836064935,11.670932890847325,-6.399999999999977,2022-10-08 13:25:06+02:00,154,77,6.0
55.92212769202888,11.671191472560167,-7.800000000000011,2022-10-08 13:25:12+02:00,156,76,6.0
55.92210045084357,11.671299180015922,-7.399999999999977,2022-10-08 13:25:13+02:00,155,76,6.0
55.92194966040552,11.671483078971505,-9.399999999999977,2022-10-08 13:25:19+02:00,158,76,5.0
55.92192669399083,11.671529514715075,-10.0,2022-10-08 13:25:22+02:00,160,75,5.0
55.92194245196879,11.671482073143125,-11.399999999999977,2022-10-08 13:25:24+02:00,159,74,5.0
55.92200112529099,11.67150822468102,-12.399999999999977,2022-10-08 13:25:27+02:00,159,74,5.0
55.92201336286962,11.671520629897714,-12.600000000000023,2022-10-08 13:25:29+02:00,160,75,5.0
55.922205140814185,11.671528341248631,-12.0,2022-10-08 13:25:38+02:00,161,80,6.0
55.92223523184657,11.671542674303055,-11.399999999999977,2022-10-08 13:25:39+02:00,161,80,6.0
55.92229072004557,11.67166312225163,-10.399999999999977,2022-10-08 13:25:43+02:00,158,76,6.0
55.92236230149865,11.671843249350786,-10.199999999999989,2022-10-08 13:25:47+02:00,155,79,7.0
55.92242198064923,11.67197098955512,-11.199999999999989,2022-10-08 13:25:51+02:00,155,80,7.0
55.92260252684355,11.671849703416228,-9.399999999999977,2022-10-08 13:25:58+02:00,156,80,7.0
55.92265826649964,11.671811901032925,-8.399999999999977,2022-10-08 13:26:00+02:00,160,80,7.0
55.9227654710412,11.671739062294364,-7.600000000000023,2022-10-08 13:26:04+02:00,157,79,7.0
55.92282976023853,11.671676198020577,-8.399999999999977,2022-10-08 13:26:07+02:00,162,76,7.0
55.92287342995405,11.67162599042058,-10.0,2022-10-08 13:26:09+02:00,166,76,8.0
55.92290863394737,11.67158592492342,-10.800000000000011,2022-10-08 13:26:12+02:00,171,76,8.0
55.92307115904987,11.671359278261662,-13.600000000000023,2022-10-08 13:26:20+02:00,170,76,8.0
55.92324315570295,11.671192394569516,-11.800000000000011,2022-10-08 13:26:27+02:00,171,76,8.0
55.92332026921213,11.671160375699401,-9.399999999999977,2022-10-08 13:26:32+02:00,168,64,9.0
55.923402244225144,11.67121502570808,-9.0,2022-10-08 13:26:36+02:00,168,73,9.0
55.92343325726688,11.671165404841304,-8.399999999999977,2022-10-08 13:26:38+02:00,168,74,9.0
55.923415403813124,11.670984858646989,-8.199999999999989,2022-10-08 13:26:43+02:00,171,75,9.0
55.92339134775102,11.670887377113104,-7.399999999999977,2022-10-08 13:26:48+02:00,171,0,9.0
55.92337366193533,11.67085929773748,-7.600000000000023,2022-10-08 13:26:52+02:00,168,0,9.0
55.92335212044418,11.670926855877042,-8.0,2022-10-08 13:26:55+02:00,168,0,9.0
55.92331892810762,11.67096490971744,-8.199999999999989,2022-10-08 13:26:57+02:00,165,73,9.0
55.923304008319974,11.670962981879711,-8.199999999999989,2022-10-08 13:26:58+02:00,162,74,9.0
55.9232768509537,11.670895339921117,-7.800000000000011,2022-10-08 13:27:03+02:00,162,75,9.0
55.92334968969226,11.670761900022626,-5.199999999999989,2022-10-08 13:27:10+02:00,159,65,9.0
55.923392521217465,11.670569702982903,-6.399999999999977,2022-10-08 13:27:19+02:00,156,78,10.0
55.923363687470555,11.670470209792256,-5.600000000000023,2022-10-08 13:27:22+02:00,156,76,10.0
55.92329344712198,11.67021875269711,-5.0,2022-10-08 13:27:27+02:00,156,80,10.0
55.92323636636138,11.670082295313478,-3.1999999999999886,2022-10-08 13:27:30+02:00,159,80,10.0
55.92320820316672,11.669760597869754,-0.39999999999997726,2022-10-08 13:27:36+02:00,161,80,10.0
55.92320107854903,11.669656075537205,0.39999999999997726,2022-10-08 13:27:38+02:00,164,79,10.0
55.92318808659911,11.669377712532878,2.1999999999999886,2022-10-08 13:27:44+02:00,162,80,11.0
55.923164868727326,11.669190460816026,2.3999999999999773,2022-10-08 13:27:48+02:00,159,80,11.0
55.92312404885888,11.668867589905858,1.1999999999999886,2022-10-08 13:27:54+02:00,161,78,11.0
55.92311466112733,11.668563662096858,0.0,2022-10-08 13:27:59+02:00,158,80,11.0
55.92309907078743,11.668476071208715,0.39999999999997726,2022-10-08 13:28:01+02:00,158,79,11.0
55.92296412214637,11.668393844738603,-0.19999999999998863,2022-10-08 13:28:06+02:00,155,77,11.0
55.922830514609814,11.668342631310225,0.19999999999998863,2022-10-08 13:28:14+02:00,155,76,12.0
55.92282062396407,11.668286472558975,0.19999999999998863,2022-10-08 13:28:16+02:00,160,69,12.0
55.92281861230731,11.668254034593701,0.39999999999997726,2022-10-08 13:28:17+02:00,164,69,12.0
55.92281651683152,11.668213550001383,0.19999999999998863,2022-10-08 13:28:18+02:00,167,76,12.0
55.92281240969896,11.668120259419084,-0.6000000000000227,2022-10-08 13:28:19+02:00,167,78,12.0
55.92280872166157,11.668063262477517,-0.8000000000000114,2022-10-08 13:28:24+02:00,167,76,12.0
55.922812493517995,11.668096538633108,-0.39999999999997726,2022-10-08 13:28:26+02:00,164,76,12.0
55.922820372506976,11.66815135627985,-0.6000000000000227,2022-10-08 13:28:29+02:00,162,54,12.0
55.92281676828861,11.668274067342281,-1.8000000000000114,2022-10-08 13:28:34+02:00,158,57,12.0
55.92280067503452,11.66834531351924,-3.6000000000000227,2022-10-08 13:28:35+02:00,156,57,12.0
55.92277611605823,11.668361825868487,-3.8000000000000114,2022-10-08 13:28:37+02:00,153,57,12.0
55.92267109081149,11.668310780078173,-4.800000000000011,2022-10-08 13:28:41+02:00,156,75,12.0
55.922647370025516,11.668224278837442,-5.399999999999977,2022-10-08 13:28:42+02:00,157,76,12.0
55.92264954932034,11.668071812018752,-8.800000000000011,2022-10-08 13:28:49+02:00,160,74,12.0
55.92263043858111,11.667898893356323,-9.800000000000011,2022-10-08 13:28:55+02:00,159,78,12.0
55.922583332285285,11.667882716283202,-10.800000000000011,2022-10-08 13:29:00+02:00,163,61,12.0
55.92255173251033,11.667876513674855,-11.399999999999977,2022-10-08 13:29:02+02:00,158,61,12.0
55.922512505203485,11.667882464826107,-10.399999999999977,2022-10-08 13:29:06+02:00,155,61,12.0
55.922415694221854,11.667984053492546,-5.800000000000011,2022-10-08 13:29:15+02:00,153,76,12.0
55.92226197011769,11.667754305526614,-1.8000000000000114,2022-10-08 13:29:23+02:00,155,75,12.0
55.92216230928898,11.66744677349925,-0.39999999999997726,2022-10-08 13:29:30+02:00,156,80,12.0
55.922109503299,11.667289109900594,2.3999999999999773,2022-10-08 13:29:34+02:00,159,79,12.0
55.9219763148576,11.667055673897266,5.800000000000011,2022-10-08 13:29:41+02:00,158,75,12.0
55.921767354011536,11.667015608400106,3.8000000000000114,2022-10-08 13:29:47+02:00,158,75,12.0
55.92169661074877,11.666891388595104,1.0,2022-10-08 13:29:51+02:00,156,76,12.0
55.92170247808099,11.666817460209131,1.0,2022-10-08 13:29:55+02:00,159,75,12.0
55.92169292271137,11.666707322001457,-3.0,2022-10-08 13:30:04+02:00,155,59,12.0
55.921685211360455,11.666675051674247,-3.6000000000000227,2022-10-08 13:30:05+02:00,152,121,12.0
55.921644642949104,11.666574385017157,-3.0,2022-10-08 13:30:08+02:00,157,75,12.0
55.92160474509001,11.666511269286275,-3.0,2022-10-08 13:30:10+02:00,160,75,12.0
55.92150701209903,11.666430216282606,-3.1999999999999886,2022-10-08 13:30:14+02:00,157,78,11.0
55.92131104320288,11.6663839481771,-4.800000000000011,2022-10-08 13:30:21+02:00,155,76,10.0
55.9211356099695,11.666252436116338,-9.0,2022-10-08 13:30:27+02:00,154,78,10.0
55.92093511484563,11.666159313172102,-9.0,2022-10-08 13:30:34+02:00,156,78,9.0
55.92085967771709,11.66613676585257,-9.399999999999977,2022-10-08 13:30:37+02:00,159,78,9.0
55.920665469020605,11.666119415313005,-9.399999999999977,2022-10-08 13:30:44+02:00,160,78,9.0
55.92060788534582,11.666131485253572,-9.600000000000023,2022-10-08 13:30:45+02:00,160,78,9.0
55.92058466747403,11.666161241009831,-9.399999999999977,2022-10-08 13:30:47+02:00,162,77,9.0
55.92046212404966,11.666483273729682,-6.800000000000011,2022-10-08 13:30:53+02:00,163,76,8.0
55.92041560448706,11.666628867387772,-5.0,2022-10-08 13:30:57+02:00,166,78,8.0
55.92032968997955,11.666949139907956,0.19999999999998863,2022-10-08 13:31:07+02:00,164,76,7.0
55.92028073966503,11.66705978102982,1.3999999999999773,2022-10-08 13:31:11+02:00,165,76,7.0
55.92010312713683,11.66691661812365,-1.0,2022-10-08 13:31:19+02:00,165,75,8.0
55.920041520148516,11.666869511827826,-1.1999999999999886,2022-10-08 13:31:22+02:00,164,75,8.0
55.91987103223801,11.666732132434845,-4.199999999999989,2022-10-08 13:31:30+02:00,162,76,8.0
55.91969191096723,11.66659408248961,-5.600000000000023,2022-10-08 13:31:39+02:00,162,62,7.0
55.919518154114485,11.666469611227512,-6.0,2022-10-08 13:31:46+02:00,160,76,6.0
55.919353952631354,11.666332315653563,-7.199999999999989,2022-10-08 13:31:52+02:00,159,78,5.0
55.919181536883116,11.666223099455237,-9.0,2022-10-08 13:31:58+02:00,161,76,4.0
55.91904348693788,11.666147662326694,-9.600000000000023,2022-10-08 13:32:06+02:00,160,74,4.0
55.91892337426543,11.666069123893976,-10.0,2022-10-08 13:32:13+02:00,160,74,3.0
55.91887962073088,11.66599553078413,-9.600000000000023,2022-10-08 13:32:16+02:00,157,74,3.0
55.91876210644841,11.665756143629551,-6.800000000000011,2022-10-08 13:32:23+02:00,159,79,3.0
55.918583907186985,11.66558657772839,-6.0,2022-10-08 13:32:30+02:00,158,78,4.0
55.91855515725911,11.665514828637242,-6.0,2022-10-08 13:32:31+02:00,158,77,4.0
55.91855188831687,11.665471829473972,-6.0,2022-10-08 13:32:33+02:00,162,76,4.0
55.91861014254391,11.665251553058624,-7.800000000000011,2022-10-08 13:32:38+02:00,159,78,4.0
55.918673845008016,11.665002359077334,-8.600000000000023,2022-10-08 13:32:44+02:00,162,79,5.0
55.91871307231486,11.664687870070338,-10.0,2022-10-08 13:32:50+02:00,161,79,5.0
55.91871759854257,11.664606481790543,-9.399999999999977,2022-10-08 13:32:53+02:00,157,78,5.0
55.91870385222137,11.664576893672347,-9.0,2022-10-08 13:32:55+02:00,159,76,5.0
55.91865699738264,11.664552418515086,-8.0,2022-10-08 13:32:58+02:00,162,76,5.0
55.918608801439404,11.664536911994219,-8.199999999999989,2022-10-08 13:33:01+02:00,158,59,5.0
55.918430518358946,11.664475305005908,-7.199999999999989,2022-10-08 13:33:15+02:00,157,58,5.0
55.918355667963624,11.664464408531785,-6.800000000000011,2022-10-08 13:33:20+02:00,153,59,5.0
55.91833387501538,11.66447002440691,-7.399999999999977,2022-10-08 13:33:22+02:00,150,58,5.0
55.91829406097531,11.664484608918428,-6.399999999999977,2022-10-08 13:33:27+02:00,148,53,5.0
55.918286265805364,11.664485950022936,-6.399999999999977,2022-10-08 13:33:30+02:00,145,0,5.0
55.918287942186,11.664490392431617,-6.800000000000011,2022-10-08 13:33:33+02:00,142,0,5.0
55.91828400269151,11.664557447656989,-7.399999999999977,2022-10-08 13:33:38+02:00,139,62,4.0
55.91823237016797,11.664902614429593,-9.0,2022-10-08 13:33:50+02:00,139,55,4.0
